CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,ProfitMargin,AggregatorDependence,CostBurden,RevenueQuality,Raw_Scale_Signal,Expansion_Headroom,Cluster,GPI,GPI_Category,Cluster_Label,Recommendation
Chinese,25720,Red Grill,QSR,West Auckland,1.04,43.59,1158,114,4969.26,522,261,261,22753.98,11376.99,11376.99,0.208057023,0.386074588,0.28,11,3.25,848.25,2016.87,2864.01,1432.0,3769.31,0.11,0.5,0.25,0.25,50477.0,10082.0,0.1997345325593834,0.75,0.594131611,8.706428274263526,1204.32,11.44,0,0.6365573878227964,High Potential,Growth Leaders,Expand
Chinese,25518,Lotus Kitchen,Full-service,CBD,0.99,31.18,1228,304,9478.72,462,231,231,14405.16,7202.58,7202.58,0.355425095,0.526120293,0.28,7,2.07,478.17,1122.8,-2327.09,-1163.54,375.01,0.33,0.5,0.25,0.25,38289.0,-1993.0,-0.0520515030426493,0.75,0.8815453879999999,-1.622965864869806,1215.72,6.93,2,-1.3035975847804457,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25235,Red Grill,QSR,South Auckland,1.05,38.17,1523,163,6221.71,680,340,340,25955.6,12977.8,12977.8,0.242224811,0.386467837,0.3,10,2.95,1003.0,2310.17,1850.83,925.41,3815.75,0.12,0.5,0.25,0.25,58133.0,8902.0,0.153131611993188,0.75,0.628692648,5.845033629779987,1599.15,10.5,0,0.42996252497241355,High Potential,Growth Leaders,Expand
Chinese,25604,Lotus Cafe,QSR,North Shore,1.03,45.47,856,136,6183.92,360,180,180,16369.2,8184.6,8184.6,0.2685839,0.364573732,0.29,15,4.43,797.4,2268.52,1257.85,628.92,2205.06,0.19,0.5,0.25,0.25,38922.0,6360.0,0.1634037305379991,0.75,0.633157632,7.429967627562818,881.6800000000001,15.45,1,0.5864340977386535,High Potential,Stable Local Performers,Hold/Stabilize
Chinese,25196,Golden Diner,Cafe,West Auckland,1.04,42.51,602,78,3315.78,262,131,131,11137.62,5568.81,5568.81,0.279265899,0.420667344,0.32,12,3.54,463.74,994.96,-222.01,-111.0,1207.27,0.15,0.5,0.25,0.25,25591.0,1869.0,0.073033488335743,0.75,0.699933243,3.1046535891524365,626.08,12.48,1,0.0907994684864014,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,25199,Sakura Corner,QSR,North Shore,1.03,35.77,1296,188,6724.76,554,277,277,19816.58,9908.29,9908.29,0.278208653,0.406034041,0.32,12,3.54,980.58,2123.39,-84.08,-42.04,2148.03,0.17,0.5,0.25,0.25,46358.0,4145.0,0.0894128305794037,0.75,0.6842426939999999,3.198296949825273,1334.88,12.36,0,0.016101342636653013,Medium Potential,Growth Leaders,Expand
Chinese,25364,Lotus Cafe,QSR,South Auckland,1.05,34.32,1518,162,5559.84,678,339,339,23268.96,11634.48,11634.48,0.253805625,0.407516851,0.31,4,1.18,400.02,1882.99,667.3,333.65,3540.32,0.12,0.5,0.25,0.25,52098.0,6424.0,0.1233060770087143,0.75,0.661322476,4.2318645629390765,1593.9,4.2,0,-0.06398835355113297,Medium Potential,Growth Leaders,Expand
Chinese,25879,Golden Tavern,Ghost Kitchen,West Auckland,1.04,39.52,873,57,2252.64,408,204,204,16124.16,8062.08,8062.08,0.255745047,0.265018644,0.3,16,4.72,962.88,1079.55,2890.03,1445.02,2900.76,0.07,0.5,0.25,0.25,34501.0,8315.0,0.2410075070287817,0.75,0.520763691,9.524616677777455,907.92,16.64,1,1.0522202107500847,High Potential,Stable Local Performers,Hold/Stabilize
Chinese,26276,Lotus Tavern,Cafe,South Auckland,1.05,33.78,820,148,4999.44,336,168,168,11350.08,5675.04,5675.04,0.230877,0.433313726,0.31,16,4.72,792.96,1678.86,292.94,146.47,1112.77,0.22,0.5,0.25,0.25,27700.0,3231.0,0.1166425992779783,0.75,0.664190726,3.940187003610108,861.0,16.8,1,0.5759334887304289,High Potential,Stable Local Performers,Hold/Stabilize
Chinese,25152,Red Corner,Cafe,CBD,0.99,31.82,1151,183,5823.06,484,242,242,15400.88,7700.44,7700.44,0.218786399,0.404047678,0.29,4,1.18,285.56,2196.26,1342.43,671.22,2618.78,0.19,0.5,0.25,0.25,36625.0,6829.0,0.186457337883959,0.75,0.622834077,5.933072491467577,1139.49,3.96,1,-0.5001532688981563,Low Potential,Stable Local Performers,Hold/Stabilize
Chinese,25355,Dragon Eatery,Full-service,South Auckland,1.05,41.84,1038,207,8660.88,415,208,208,17363.6,8702.72,8702.72,0.379519668,0.478032252,0.33,10,2.95,613.6,1233.73,-3256.58,-1632.21,626.09,0.25,0.5,0.25,0.25,43430.0,-3029.0,-0.0697444163020953,0.75,0.8575519199999999,-2.9181063780796688,1089.9,10.5,2,-0.5655113954757761,Low Potential,Aggregator-dependent Low Margin,Optimize
Chinese,25213,Golden House,QSR,West Auckland,1.04,40.32,595,59,2378.88,268,134,134,10805.76,5402.88,5402.88,0.251114023,0.397714351,0.29,8,2.36,316.24,835.4,661.01,330.5,1581.1,0.11,0.5,0.25,0.25,23990.0,3408.0,0.1420591913297207,0.75,0.648828374,5.727826594414339,618.8000000000001,8.32,1,0.17227854202147797,Medium Potential,Stable Local Performers,Hold/Stabilize
Chinese,26654,Golden Kitchen,Cafe,South Auckland,1.05,40.0,1136,248,9920.0,444,222,222,17760.0,8880.0,8880.0,0.233386963,0.438896402,0.27,4,1.18,261.96,3250.95,1025.05,512.52,2648.16,0.28,0.5,0.25,0.25,45440.0,7437.0,0.1636663732394366,0.75,0.672283365,6.546654929577464,1192.8,4.2,0,0.15767464382191693,Medium Potential,Growth Leaders,Expand
Chinese,25358,Red Eatery,Cafe,North Shore,1.03,32.21,603,91,2931.11,256,128,128,8245.76,4122.88,4122.88,0.213019451,0.381274682,0.29,12,3.54,453.12,1189.17,954.08,477.04,1219.56,0.18,0.5,0.25,0.25,19423.0,3840.0,0.1977037532821912,0.75,0.594294133,6.36803789321938,621.09,12.36,1,0.4379033602316083,High Potential,Stable Local Performers,Hold/Stabilize
Chinese,25938,Dragon Corner,Ghost Kitchen,CBD,0.99,43.11,1399,115,4957.65,642,321,321,27676.62,13838.31,13838.31,0.273347661,0.246361428,0.28,16,4.72,1515.12,2381.11,5543.38,2771.69,5131.29,0.09,0.5,0.25,0.25,60311.0,15827.0,0.2624231068959228,0.75,0.519709089,11.313060138283232,1385.01,15.84,0,0.608249878247195,High Potential,Growth Leaders,Expand
Chinese,25964,Lotus Eatery,QSR,CBD,0.99,35.79,1326,162,5797.98,582,291,291,20829.78,10414.89,10414.89,0.252573682,0.38150015,0.29,6,1.77,515.07,2121.63,1581.53,790.76,3296.01,0.14,0.5,0.25,0.25,47458.0,7790.0,0.1641451388596232,0.75,0.634073832,5.874754519785916,1312.74,5.94,0,-0.44773567240375134,Low Potential,Growth Leaders,Expand
Chinese,25641,Red House,Cafe,North Shore,1.03,43.92,1198,262,11507.04,468,234,234,20554.56,10277.28,10277.28,0.20789987,0.362047634,0.32,15,4.43,1036.62,4948.63,2262.08,1131.04,3383.15,0.28,0.5,0.25,0.25,52616.0,11725.0,0.2228409609244336,0.75,0.5699475039999999,9.787175003801126,1233.94,15.45,0,0.8530603121457432,High Potential,Growth Leaders,Expand
Chinese,25919,Golden Grill,Cafe,North Shore,1.03,31.04,1663,363,11267.52,650,325,325,20176.0,10088.0,10088.0,0.243415899,0.399870697,0.3,16,4.72,1534.0,4019.28,1144.25,572.12,2064.52,0.28,0.5,0.25,0.25,51620.0,7800.0,0.1511042231693142,0.75,0.643286596,4.690275087175513,1712.89,16.48,0,0.4580788425786254,High Potential,Growth Leaders,Expand
Indian,25665,Tandoori Diner,QSR,North Shore,1.03,37.29,570,70,2610.3,250,150,100,9322.5,5593.5,3729.0,0.243980131,0.447680361,0.32,13,3.84,384.0,804.86,-108.7,-65.22,765.8,0.14,0.5,0.3,0.2,21255.0,1397.0,0.0657257115972712,0.8,0.691660492,2.450911785462244,587.1,13.39,1,-0.02435362091641735,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,25382,Spice Kitchen,Full-service,South Auckland,1.05,44.63,1749,403,17985.89,673,404,269,30035.99,18030.52,12005.47,0.369725376,0.462683937,0.33,10,2.95,793.55,3014.27,-4878.12,-2928.32,1218.45,0.3,0.5,0.3,0.2,78058.0,-3574.0,-0.0457864664736478,0.8,0.832409313,-2.043449998718901,1836.45,10.5,2,-0.4623325696567983,Low Potential,Aggregator-dependent Low Margin,Optimize
Indian,25300,Curry Diner,Full-service,North Shore,1.03,36.63,885,115,4212.45,385,231,154,14102.55,8461.53,5641.02,0.394670889,0.470167293,0.29,15,4.43,682.22,569.36,-2183.61,-1310.17,80.23,0.15,0.5,0.3,0.2,32418.0,-2844.0,-0.087729039422543,0.8,0.864838182,-3.213514714047752,911.55,15.45,2,-0.5789993241791864,Low Potential,Aggregator-dependent Low Margin,Optimize
Indian,25058,Tandoori Kitchen,Full-service,CBD,0.99,40.43,1256,251,10147.93,502,302,201,20295.86,12209.86,8126.43,0.381141292,0.473784337,0.3,6,1.77,355.77,1472.2,-3144.35,-1891.62,823.17,0.25,0.5,0.3,0.2,50780.0,-2741.0,-0.0539779440724694,0.8,0.854925629,-2.182328278849941,1243.44,5.94,2,-1.3924554833565481,Low Potential,Aggregator-dependent Low Margin,Optimize
Indian,25535,Royal Eatery,QSR,West Auckland,1.04,39.74,581,66,2622.84,258,154,103,10252.92,6119.96,4093.22,0.263628536,0.44126284,0.31,3,0.89,91.67,774.02,-152.68,-91.13,1116.27,0.13,0.5,0.3,0.2,23089.0,1646.0,0.0712893585690155,0.8,0.704891376,2.8330391095326783,604.24,3.12,1,-0.4272707593738576,Low Potential,Stable Local Performers,Hold/Stabilize
Indian,25141,Tandoori Corner,QSR,South Auckland,1.05,43.28,901,81,3505.68,410,246,164,17744.8,10646.88,7097.92,0.25280898,0.406785129,0.31,12,3.54,580.56,1193.35,539.55,323.73,1835.61,0.1,0.5,0.3,0.2,38995.0,3892.0,0.0998076676496986,0.8,0.659594109,4.319675855878959,946.05,12.6,1,0.33617367265703035,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,25735,Tandoori Bistro,QSR,CBD,0.99,32.13,706,86,2763.18,310,186,124,9960.3,5976.18,3984.12,0.26364309,0.413649754,0.29,12,3.54,438.96,891.7,325.77,195.46,846.74,0.14,0.5,0.3,0.2,22684.0,2260.0,0.0996296949391641,0.8,0.677292844,3.201102098395345,698.9399999999999,11.88,1,-0.42718071673246416,Low Potential,Stable Local Performers,Hold/Stabilize
Indian,26216,Bombay Eatery,Full-service,South Auckland,1.05,37.73,566,137,5169.01,214,129,86,8074.22,4867.17,3244.78,0.371765008,0.52346182,0.29,17,5.02,431.72,541.57,-1495.56,-901.53,-91.75,0.32,0.5,0.3,0.2,21355.0,-1947.0,-0.0911730273940529,0.8,0.895226828,-3.439958323577617,594.3000000000001,17.85,2,-0.2513512373276707,Low Potential,Aggregator-dependent Low Margin,Optimize
Indian,25732,Royal Cafe,Ghost Kitchen,North Shore,1.03,32.46,1047,95,3083.7,476,286,190,15450.96,9283.56,6167.4,0.292296415,0.249709662,0.32,18,5.31,1008.9,1412.32,2132.14,1281.07,1815.73,0.1,0.5,0.3,0.2,33986.0,6641.0,0.1954039898781851,0.8,0.5420060769999999,6.34281351144589,1078.41,18.54,1,0.7606312844768981,High Potential,Stable Local Performers,Hold/Stabilize
Indian,25383,Bombay Grill,Cafe,CBD,0.99,32.51,583,71,2308.21,256,154,102,8322.56,5006.54,3316.02,0.277262947,0.355963277,0.27,4,1.18,120.36,846.59,805.41,484.5,1095.87,0.14,0.5,0.3,0.2,18953.0,3232.0,0.1705270933361473,0.8,0.633226224,5.5438358043581495,577.17,3.96,1,-0.5578210592682719,Low Potential,Stable Local Performers,Hold/Stabilize
Indian,26143,Spice Corner,QSR,CBD,0.99,35.17,887,73,2567.41,407,244,163,14314.19,8581.48,5732.71,0.259326546,0.369964507,0.32,16,4.72,769.36,951.76,725.86,435.16,1355.81,0.09,0.5,0.3,0.2,31196.0,3469.0,0.1112001538658802,0.8,0.629291053,3.910909411463008,878.13,15.84,1,-0.15000425992007227,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,26095,Royal Diner,Full-service,North Shore,1.03,46.14,758,188,8674.32,285,171,114,13149.9,7889.94,5259.96,0.355538878,0.48739694,0.27,15,4.43,505.02,1362.42,-1485.09,-891.06,321.13,0.33,0.5,0.3,0.2,34974.0,-693.0,-0.0198147195059186,0.8,0.842935818,-0.914251158003088,780.74,15.45,2,-0.29676020337716286,Low Potential,Aggregator-dependent Low Margin,Optimize
Indian,25421,Curry Cafe,Cafe,West Auckland,1.04,43.91,1265,115,5049.65,575,345,230,25248.25,15148.95,10099.3,0.261048536,0.419636834,0.33,5,1.48,340.4,1612.43,-269.79,-161.87,2884.45,0.1,0.5,0.3,0.2,55546.0,4065.0,0.0731825874050336,0.8,0.68068537,3.213447412955028,1315.6,5.2,0,-0.29058484874817425,Low Potential,Growth Leaders,Expand
Indian,25624,Tandoori Cafe,Cafe,South Auckland,1.05,44.45,592,63,2800.35,264,159,106,11734.8,7067.55,4711.7,0.246948763,0.444818849,0.3,10,2.95,312.7,863.16,96.61,58.18,1139.6,0.12,0.5,0.3,0.2,26314.0,2158.0,0.0820095766512122,0.8,0.691767612,3.645325682146386,621.6,10.5,1,0.14623022719945736,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,25138,Tandoori Corner,Full-service,CBD,0.99,32.44,1944,493,15992.92,726,435,290,23551.44,14111.4,9407.6,0.360403734,0.534040836,0.32,6,1.77,513.3,1688.14,-5050.48,-3026.11,479.72,0.34,0.5,0.3,0.2,63063.0,-5909.0,-0.0936999508428079,0.8,0.8944445699999999,-3.0396264053406905,1924.56,5.94,2,-1.5298088170160566,Low Potential,Aggregator-dependent Low Margin,Optimize
Indian,26033,Tandoori Eatery,Cafe,South Auckland,1.05,38.54,624,76,2929.04,274,164,110,10559.96,6320.56,4239.4,0.209710793,0.378078756,0.28,11,3.25,357.5,1207.38,1396.14,835.64,1390.02,0.14,0.5,0.3,0.2,24049.0,4829.0,0.2007983699945943,0.8,0.587789549,7.738769179591667,655.2,11.55,1,0.6999253037501806,High Potential,Stable Local Performers,Hold/Stabilize
Indian,25389,Curry Bistro,QSR,South Auckland,1.05,42.54,1741,186,7912.44,778,466,311,33096.12,19823.64,13229.94,0.237165484,0.359869566,0.31,17,5.02,1561.22,3188.44,3076.78,1842.9,3769.98,0.12,0.5,0.3,0.2,74062.0,11878.0,0.1603791418001134,0.8,0.59703505,6.822528692176824,1828.05,17.85,0,0.8933508722338044,High Potential,Growth Leaders,Expand
Indian,26119,Spice Kitchen,QSR,CBD,0.99,31.17,1643,176,5485.92,734,440,293,22878.78,13714.8,9132.81,0.273105764,0.431617111,0.28,17,5.02,1470.86,1619.87,349.52,209.52,1225.85,0.12,0.5,0.3,0.2,51212.0,3405.0,0.0664883230492853,0.8,0.704722875,2.072441029446224,1626.57,16.83,0,-0.3015347696380832,Low Potential,Growth Leaders,Expand
Indian,25860,Spice Kitchen,Ghost Kitchen,West Auckland,1.04,42.47,1443,81,3440.07,681,409,272,28922.07,17370.23,11551.84,0.278154794,0.256144533,0.32,5,1.48,402.56,1602.04,4213.97,2530.85,4977.14,0.06,0.5,0.3,0.2,61284.0,13324.0,0.2174140069186084,0.8,0.534299327,9.2335728738333,1500.72,5.2,0,0.37348046858861694,High Potential,Growth Leaders,Expand
Indian,26116,Spice Eatery,QSR,West Auckland,1.04,44.88,1594,118,5295.84,738,443,295,33121.44,19881.84,13239.6,0.230957443,0.384151644,0.3,14,4.13,1218.35,2038.32,2811.71,1687.79,3877.45,0.08,0.5,0.3,0.2,71539.0,10415.0,0.1455849257048602,0.8,0.615109087,6.53385146563413,1657.76,14.56,0,0.5584694408414712,High Potential,Growth Leaders,Expand
Indian,26161,Tandoori Corner,Cafe,North Shore,1.03,40.56,1339,154,6246.24,592,356,237,24011.52,14439.36,9612.72,0.236810072,0.373786477,0.28,16,4.72,1118.64,2432.31,2626.94,1579.72,2624.59,0.13,0.5,0.3,0.2,54310.0,9264.0,0.1705763211194991,0.8,0.610596549,6.918575584606886,1379.17,16.48,0,0.628232232600026,High Potential,Growth Leaders,Expand
Indian,26646,Tandoori Corner,Ghost Kitchen,South Auckland,1.05,47.11,1503,98,4616.78,702,422,281,33071.22,19880.42,13237.91,0.296738957,0.203849174,0.29,11,3.25,913.25,2305.67,6925.51,4163.2,5697.92,0.07,0.5,0.3,0.2,70806.0,19092.0,0.2696381662570968,0.8,0.500588131,12.702654012371832,1578.15,11.55,0,1.1357627425461678,High Potential,Growth Leaders,Expand
Indian,25597,Bombay Corner,Cafe,West Auckland,1.04,41.2,585,53,2183.6,266,160,106,10959.2,6592.0,4367.2,0.215882115,0.3600271,0.31,3,0.89,94.34,926.04,1250.34,752.09,1757.75,0.1,0.5,0.3,0.2,24102.0,4686.0,0.1944236992780682,0.8,0.575909215,8.01025641025641,608.4,3.12,1,0.14180237695926756,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,25057,Curry Cafe,QSR,North Shore,1.03,45.38,976,72,3267.36,452,271,181,20511.76,12297.98,8213.78,0.262995909,0.41001465,0.32,3,0.89,161.09,1068.39,143.37,85.96,2524.73,0.08,0.5,0.3,0.2,44291.0,3822.0,0.0862929263281479,0.8,0.673010559,3.9159729967713535,1005.28,3.09,1,-0.443982177081364,Low Potential,Stable Local Performers,Hold/Stabilize
Indian,25977,Tandoori Bistro,Ghost Kitchen,CBD,0.99,33.66,1249,59,1985.94,595,357,238,20027.7,12016.62,8011.08,0.289944036,0.27507224,0.31,6,1.77,421.26,863.85,2503.14,1501.88,3063.43,0.05,0.5,0.3,0.2,42041.0,7932.0,0.1886729621084179,0.8,0.565016276,6.350731904569348,1236.51,5.94,0,-0.3659581775655506,Low Potential,Growth Leaders,Expand
Indian,26140,Tandoori Kitchen,QSR,South Auckland,1.05,34.79,1107,118,4105.22,494,297,198,17186.26,10332.63,6888.42,0.229597176,0.420715668,0.33,5,1.48,293.04,1435.54,338.35,203.42,2115.75,0.12,0.5,0.3,0.2,38513.0,4093.0,0.1062758029756186,0.8,0.650312844,3.697335185521772,1162.35,5.25,1,-0.07642471505542309,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,25374,Tandoori Eatery,Cafe,North Shore,1.03,36.58,963,103,3767.74,430,258,172,15729.4,9437.64,6291.76,0.274692939,0.43515494,0.29,18,5.31,913.32,1093.22,2.39,1.44,912.25,0.12,0.5,0.3,0.2,35227.0,2009.0,0.0570301189428563,0.8,0.709847879,2.0861617509296844,991.89,18.54,1,0.20991798816684465,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,25961,Curry Bistro,Cafe,West Auckland,1.04,43.02,657,75,3226.5,291,175,116,12518.82,7528.5,4990.32,0.229017645,0.39361261,0.27,14,4.13,479.08,1217.58,1344.14,808.33,1404.12,0.13,0.5,0.3,0.2,28264.0,4774.0,0.1689074440984998,0.8,0.622630255,7.266398245117465,683.28,14.56,1,0.6521493250922833,High Potential,Stable Local Performers,Hold/Stabilize
Indian,25416,Spice Grill,QSR,West Auckland,1.04,39.34,754,86,3383.24,334,200,134,13139.56,7868.0,5271.56,0.22248507,0.397036981,0.33,5,1.48,198.32,1287.25,663.26,397.16,1807.39,0.13,0.5,0.3,0.2,29662.0,4155.0,0.1400782145506034,0.8,0.619522051,5.51067696042074,784.1600000000001,5.2,1,-0.010733589024417789,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,25455,Tandoori Bistro,QSR,West Auckland,1.04,33.18,1424,152,5043.36,636,382,254,21102.48,12674.76,8427.72,0.226081466,0.400874853,0.3,17,5.02,1275.08,1881.39,1541.4,925.81,1868.83,0.12,0.5,0.3,0.2,47248.0,6217.0,0.1315822891974263,0.8,0.626956319,4.365900355570606,1480.96,17.68,0,0.5701921743697012,High Potential,Growth Leaders,Expand
Indian,26036,Spice Cafe,Cafe,North Shore,1.03,41.4,911,104,4305.6,404,242,161,16725.6,10018.8,6665.4,0.262190957,0.352809023,0.32,18,5.31,854.91,1657.66,1087.16,651.22,1711.27,0.13,0.5,0.3,0.2,37715.0,5107.0,0.1354103141985947,0.8,0.61499998,5.605987007821821,938.33,18.54,1,0.5849131790318371,High Potential,Stable Local Performers,Hold/Stabilize
Indian,25431,Bombay Diner,Ghost Kitchen,West Auckland,1.04,33.05,834,61,2016.05,386,232,155,12757.3,7667.6,5122.75,0.292501336,0.22238307,0.3,13,3.84,595.2,978.02,2361.58,1419.39,1889.93,0.08,0.5,0.3,0.2,27564.0,6649.0,0.2412204324481207,0.8,0.514884406,7.97233529241039,867.36,13.52,1,0.7981741105819038,High Potential,Stable Local Performers,Hold/Stabilize
Indian,26251,Spice Diner,Full-service,South Auckland,1.05,34.09,1788,368,12545.12,710,426,284,24203.9,14522.34,9681.56,0.372125449,0.452208259,0.27,13,3.84,1090.56,2203.75,-2283.24,-1369.95,610.16,0.26,0.5,0.3,0.2,60953.0,-839.0,-0.0137647039522254,0.8,0.8243337079999999,-0.4692387577313668,1877.4,13.65,2,-0.1335415233183953,Medium Potential,Aggregator-dependent Low Margin,Optimize
Indian,25974,Tandoori Kitchen,QSR,North Shore,1.03,45.46,1080,132,6000.72,474,284,190,21548.04,12910.64,8637.4,0.210165155,0.434525087,0.29,5,1.48,281.2,2132.11,1407.3,843.19,2787.75,0.14,0.5,0.3,0.2,49097.0,7170.0,0.1460374360958918,0.8,0.644690242,6.6388618449192425,1112.4,5.15,0,-0.046110673081613984,Medium Potential,Growth Leaders,Expand
Indian,25486,Curry Grill,QSR,West Auckland,1.04,45.23,1420,152,6874.96,634,380,254,28675.82,17187.4,11488.42,0.252873639,0.420534422,0.32,10,2.95,749.3,2245.31,189.03,113.3,3002.73,0.12,0.5,0.3,0.2,64227.0,5550.0,0.0864122565276285,0.8,0.673408061,3.90842636274464,1476.8,10.4,0,0.055520733382426996,Medium Potential,Growth Leaders,Expand
Indian,25852,Curry Cafe,Full-service,South Auckland,1.05,40.32,1560,360,14515.2,600,360,240,24192.0,14515.2,9676.8,0.397848917,0.458937632,0.29,5,1.48,355.2,2078.77,-3551.06,-2130.64,1030.65,0.3,0.5,0.3,0.2,62899.0,-2572.0,-0.0408909521614016,0.8,0.856786549,-1.6487231911477132,1638.0,5.25,2,-0.708703839078965,Low Potential,Aggregator-dependent Low Margin,Optimize
Indian,26458,Bombay Diner,Full-service,South Auckland,1.05,41.09,1507,261,10724.49,623,374,249,25599.07,15367.66,10231.41,0.362092504,0.502583477,0.29,11,3.25,809.25,1451.28,-3959.56,-2377.01,575.31,0.21,0.5,0.3,0.2,61923.0,-4310.0,-0.0696025709348707,0.8,0.864675981,-2.8599696397138383,1582.35,11.55,2,-0.5059411655041878,Low Potential,Aggregator-dependent Low Margin,Optimize
Indian,26231,Tandoori Corner,QSR,South Auckland,1.05,36.25,865,85,3081.25,390,234,156,14137.5,8482.5,5655.0,0.258963299,0.431064434,0.27,17,5.02,783.12,955.1,565.11,339.06,969.77,0.11,0.5,0.3,0.2,31356.0,2829.0,0.0902219670876387,0.8,0.690027733,3.270546306926904,908.25,17.85,1,0.5348683485995209,High Potential,Stable Local Performers,Hold/Stabilize
Indian,25264,Tandoori Tavern,Ghost Kitchen,South Auckland,1.05,43.02,1479,109,4689.18,685,411,274,29468.7,17681.22,11787.48,0.257761831,0.292760215,0.3,13,3.84,1052.16,2107.68,4404.92,2642.95,4246.05,0.08,0.5,0.3,0.2,63627.0,13402.0,0.2106338504094173,0.8,0.550522046,9.061468244613136,1552.95,13.65,0,0.9089790651443466,High Potential,Growth Leaders,Expand
Indian,25910,Spice Corner,QSR,North Shore,1.03,44.07,1006,99,4362.93,454,272,181,20007.78,11987.04,7976.67,0.212639727,0.449994136,0.29,17,5.02,908.62,1471.9,947.69,567.78,1782.44,0.11,0.5,0.3,0.2,44334.0,4770.0,0.1075923670320747,0.8,0.6626338629999999,4.741595615103533,1036.18,17.51,1,0.41882640330880705,High Potential,Stable Local Performers,Hold/Stabilize
Indian,25146,Curry Kitchen,QSR,West Auckland,1.04,46.05,985,81,3730.05,452,271,181,20814.6,12479.55,8335.05,0.238531701,0.368960553,0.32,16,4.72,854.32,1464.07,1509.22,904.86,2417.25,0.09,0.5,0.3,0.2,45359.0,6295.0,0.1387817191737031,0.8,0.6074922540000001,6.390898167949029,1024.4,16.64,1,0.6459950026667372,High Potential,Stable Local Performers,Hold/Stabilize
Indian,25388,Royal Bistro,QSR,North Shore,1.03,37.15,1762,229,8507.35,766,460,307,28456.9,17089.0,11405.05,0.208670353,0.420481793,0.33,9,2.66,816.62,3154.93,1162.4,698.05,3412.92,0.15,0.5,0.3,0.2,65458.0,8428.0,0.1287543157444468,0.8,0.629152146,4.783222829906199,1814.86,9.27,0,0.029339296602705595,Medium Potential,Growth Leaders,Expand
Indian,25347,Tandoori Bistro,Ghost Kitchen,North Shore,1.03,36.54,561,21,767.34,270,162,108,9865.8,5919.48,3946.32,0.271764403,0.336931061,0.32,8,2.36,254.88,300.26,703.48,422.09,1289.33,0.04,0.5,0.3,0.2,20499.0,2715.0,0.1324454851456168,0.8,0.608695464,4.83955802722084,577.83,8.24,1,-0.014105850974782314,Medium Potential,Stable Local Performers,Hold/Stabilize
Indian,25159,Tandoori Eatery,Cafe,CBD,0.99,42.96,552,54,2319.84,249,149,100,10697.04,6401.04,4296.0,0.246224298,0.442269845,0.31,8,2.36,236.0,722.64,16.11,9.64,1102.23,0.11,0.5,0.3,0.2,23714.0,1851.0,0.0780551572910517,0.8,0.688494143,3.353249557223581,546.48,7.92,1,-0.6776528135800354,Low Potential,Stable Local Performers,Hold/Stabilize
